width,height,majority_pct,density,alpha,beta,decay,vision,aversion,iteration,step_count,Avg_Maj_Grievance,Avg_Min_Grievance,Avg_Maj_Threshold,Overall_Violence_Level
80,80,0.5,0.7,0.05,0.06,0.9,1,0.5,1,50,0.0,0.0,0.9803197210963785,1.5626709171315614e-05
80,80,0.5,0.7,0.05,0.1,0.5,1,0.0,0,50,0.0,0.0,0.9976718920793712,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.0,1,50,0.0,0.0,0.9976743979128897,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.1,0,50,0.0,0.0,0.9976716587385346,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.1,1,50,0.0,0.0,0.9976668374165932,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.2,0,50,0.0,0.0,0.9976646263991368,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.2,1,50,0.0,0.0,0.9976723930559315,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.3,0,50,0.0,0.0,0.9976759541859318,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.4,0,50,0.0,0.0,0.9976668063711062,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.3,1,50,0.0,0.0,0.9976791346158952,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.4,1,50,0.0,0.0,0.9976734126691443,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.5,0,50,0.0,0.0,0.9976679873883786,0.0
80,80,0.5,0.7,0.05,0.1,0.5,1,0.5,1,50,0.0,0.0,0.9976773800636969,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.1,1,50,0.0,0.0,0.980515305607677,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.1,0,50,0.0,0.0,0.9805176754652979,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.0,0,50,0.0,0.0,0.9805261684602319,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.0,1,50,0.0,0.0,0.9805140012721376,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.2,0,50,0.0,0.0,0.9805295330413365,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.2,1,50,0.0,0.0,0.9805521545004163,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.3,1,50,0.0,0.0,0.9805185643303962,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.4,0,50,0.0,0.0,0.9805738412275733,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.3,0,50,0.0,0.0,0.9805270908909102,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.4,1,50,0.0,0.0,0.9805400603246059,0.0
80,80,0.5,0.7,0.05,0.06,0.7,6,0.5,0,50,0.0,0.0,0.9805384331966625,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.0,0,50,0.0,0.0,0.9976715139621688,1.5628418716594254e-05
80,80,0.5,0.7,0.05,0.06,0.7,6,0.5,1,50,0.0,0.0,0.9805343255424691,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.0,1,50,0.0,0.0,0.9976713842761328,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.1,0,50,0.0,0.0,0.9976657236316929,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.1,1,50,0.0,0.0,0.9976746482868875,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.2,0,50,0.0,0.0,0.9976686013164929,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.2,1,50,0.0,0.0,0.9976749787375595,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.3,0,50,0.0,0.0,0.9976612921704711,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.3,1,50,0.0,0.0,0.9976675815027886,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.0,0,50,0.0,0.0,0.98047323876929,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.4,0,50,0.0,0.0,0.997662964032376,1.5625244144439756e-05
80,80,0.5,0.7,0.05,0.06,0.8,6,0.0,1,50,0.0,0.0,0.9805055879257514,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.5,0,50,0.0,0.0,0.9976659479826488,0.0
80,80,0.5,0.7,0.05,0.1,0.6,1,0.4,1,50,0.0,0.0,0.9976696693225153,1.5626709171315614e-05
80,80,0.5,0.7,0.05,0.1,0.6,1,0.5,1,50,0.0,0.0,0.9976654465496855,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.2,0,50,0.0,0.0,0.9804771717199571,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.1,0,50,0.0,0.0,0.980547896753247,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.1,1,50,0.0,0.0,0.980529241576183,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.2,1,50,0.0,0.0,0.9805378930220595,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.3,0,50,0.0,0.0,0.9804980986800863,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.4,0,50,0.0,0.0,0.9805309085976749,0.0
80,80,0.5,0.7,0.05,0.06,0.8,6,0.4,1,50,0.0,0.0,0.9804793172477609,0.0
