width,height,majority_pct,density,alpha,beta,decay,vision,aversion,iteration,step_count,Avg_Maj_Grievance,Avg_Min_Grievance,Avg_Maj_Threshold,Overall_Violence_Level
80,80,0.7,0.7,0.05,0.05,0.5,1,0.0,1,50,0.0,0.0,0.9668328091069127,3.1263189157926e-05
80,80,0.7,0.7,0.05,0.05,0.8,1,0.1,0,50,0.0,0.0,0.966205565891277,0.0
80,80,0.7,0.7,0.05,0.05,0.7,1,0.0,1,50,0.0,0.0,0.9661721760856329,0.0
80,80,0.7,0.7,0.05,0.05,0.5,1,0.0,0,50,0.0,0.0,0.9670739362567523,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.2,1,50,0.0,0.0,0.7778436993943583,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.0,1,50,0.0,0.0,0.7795914524099468,0.0
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.0,0,50,0.0,0.0,0.7787464178839597,0.0
80,80,0.7,0.7,0.05,0.05,0.6,1,0.3,0,50,0.0,0.0,0.9664065331614297,0.0
80,80,0.7,0.7,0.05,0.05,0.9,1,0.3,0,50,0.0,0.0,0.9657387242258181,0.0
80,80,0.7,0.7,0.05,0.05,0.7,1,0.5,0,50,0.0,0.0,0.9662658896065611,7.823869059727417e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.3,1,50,0.0,0.0,0.7765269501934692,1.5636727545659244e-05
80,80,0.7,0.7,0.05,0.05,0.6,1,0.5,0,50,0.0,0.0,0.9655496475621553,6.260858676767519e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.2,0,50,0.0,0.0,0.7777770665499508,1.563232765358762e-05
80,80,0.7,0.7,0.05,0.05,0.5,1,0.4,0,50,0.0,0.0,0.9661061064939125,3.126612159394688e-05
80,80,0.7,0.7,0.05,0.05,0.6,1,0.4,0,50,0.0,0.0,0.9663675165078159,0.0
80,80,0.7,0.7,0.05,0.05,0.9,1,0.1,0,50,0.0,0.0,0.9667295610490936,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.2,0,50,0.0,0.0,0.7749723244073248,0.0
80,80,0.7,0.7,0.05,0.05,0.7,1,0.5,1,50,0.0,0.0,0.9655197221434514,6.260662691145858e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.0,1,50,0.0,0.0,0.7755870387843429,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.4,1,50,0.0,0.0,0.7796449012235412,1.563892842062462e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.0,0,50,0.0,0.0,0.7762397319460492,0.0
80,80,0.7,0.7,0.05,0.05,0.6,1,0.1,1,50,0.0,0.0,0.966125115194527,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.5,0,50,0.0,0.0,0.7784626103620128,3.1413941507240916e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.1,1,50,0.0,0.0,0.7753235762547126,0.0
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.4,0,50,0.0,0.0,0.7769342973472317,3.1267099194872196e-05
80,80,0.7,0.7,0.05,0.05,0.7,1,0.2,1,50,0.0,0.0,0.9652481635408382,0.0
80,80,0.7,0.7,0.05,0.05,0.7,1,0.4,1,50,0.0,0.0,0.9657623843739144,3.1285685234720856e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.3,0,50,0.0,0.0,0.7777910359246696,0.0
80,80,0.7,0.7,0.05,0.05,0.7,1,0.0,0,50,0.0,0.0,0.9660681346159562,0.0
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.2,1,50,0.0,0.0,0.7757135350629782,0.0
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.5,0,50,0.0,0.0,0.7777885322790026,4.699763445239923e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.5,1,50,0.0,0.0,0.7732940498501106,0.00014096640300728327
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.0,0,50,0.0,0.0,0.7786255020255589,0.0
80,80,0.7,0.7,0.05,0.05,0.9,1,0.5,1,50,0.0,0.0,0.9653849328511965,3.130331345572929e-05
80,80,0.7,0.7,0.05,0.05,0.8,1,0.4,0,50,0.0,0.0,0.9661769899607241,0.0
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.3,1,50,0.0,0.0,0.7739122030672765,0.0
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.0,1,50,0.0,0.0,0.7782562142764995,0.0
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.1,1,50,0.0,0.0,0.7728541465676674,0.0
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.0,1,50,0.0,0.0,0.7748601645824136,0.0
80,80,0.7,0.7,0.05,0.05,0.9,1,0.3,1,50,0.0,0.0,0.9668301644402553,0.0
80,80,0.7,0.7,0.05,0.05,0.9,1,0.4,0,50,0.0,0.0,0.9658348533731057,6.254691018263698e-05
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.1,0,50,0.0,0.0,0.7741743101300367,1.5626709171315614e-05
80,80,0.7,0.7,0.05,0.0125,0.5,1,0.3,1,50,0.0,0.0,0.7752306483144236,1.564602434521388e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.4,0,50,0.0,0.0,0.7765075025051463,3.1266610386767973e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.2,0,50,0.0,0.0,0.7753525531827538,0.0
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.2,0,50,0.0,0.0,0.7751965596955962,1.5628662967883096e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.4,0,50,0.0,0.0,0.7746837230482038,1.563183892953167e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.3,0,50,0.0,0.0,0.7772983281561867,1.5652146691918797e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.2,0,50,0.0,0.0,0.7087718747935247,0.0
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.4,1,50,0.0,0.0,0.7804873555791381,1.5645779550966127e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.1,0,50,0.0,0.0,0.716301276009805,1.5627197574658936e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.2,1,50,0.0,0.0,0.772478169933254,0.0
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.4,0,50,0.0,0.0,0.773701041483503,0.00015647003598810827
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.4,0,50,0.0,0.0,0.7783916127459193,1.5637950177490735e-05
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.4,1,50,0.0,0.0,0.7784695996226444,4.693513564254201e-05
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.5,1,50,0.0,0.0,0.7778615840215636,1.5638439283759482e-05
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.2,0,50,0.0,0.0,0.7752232152692247,1.563232765358762e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.1,1,50,0.0,0.0,0.7740639043608083,0.0
80,80,0.7,0.7,0.05,0.0125,0.6,1,0.1,0,50,0.0,0.0,0.7819058044379055,0.0
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.0,0,50,0.0,0.0,0.7740323692853253,1.5628174472939816e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.3,0,50,0.0,0.0,0.7110730393177993,4.6888920148168986e-05
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.5,0,50,0.0,0.0,0.7779844943102222,0.00012524854007170478
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.2,1,50,0.0,0.0,0.7723580033234616,1.5632083287739758e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.1,1,50,0.0,0.0,0.7107422380323614,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.4,1,50,0.0,0.0,0.7115230553989279,3.129400719762166e-05
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.0,0,50,0.0,0.0,0.7769378958648422,0.0
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.3,0,50,0.0,0.0,0.772566600803263,3.127834600106346e-05
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.3,0,50,0.0,0.0,0.7087636952278003,6.262328960140277e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.4,1,50,0.0,0.0,0.772993300319448,0.00017206588559182844
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.0,1,50,0.0,0.0,0.7715712528766806,0.0
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.1,0,50,0.0,0.0,0.7739250545908624,0.0
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.4,1,50,0.0,0.0,0.7748710621495054,4.6894783736889e-05
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.2,0,50,0.0,0.0,0.7060746244642246,3.126025727191735e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.3,1,50,0.0,0.0,0.7712046845486547,7.81616382679381e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.5,0,50,0.0,0.0,0.7723586776012539,7.822767382189124e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.5,1,50,0.0,0.0,0.7710396199190678,0.00031372056908911234
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.2,1,50,0.0,0.0,0.7741152231653207,1.563574957783476e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.2,1,50,0.0,0.0,0.715182479673984,0.0
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.5,1,50,0.0,0.0,0.7737715454175592,4.6921188044481286e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.3,1,50,0.0,0.0,0.7798227170087306,1.5627930236919424e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.5,0,50,0.0,0.0,0.77347455929829,0.00010949304719150334
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.3,1,50,0.0,0.0,0.7091168638602672,7.81677479871805e-05
80,80,0.7,0.7,0.05,0.005,0.5,1,0.0,0,50,0.0,0.0,0.6796313763467512,0.0
80,80,0.7,0.7,0.05,0.0125,0.8,1,0.3,0,50,0.0,0.0,0.7733571652983552,1.5627686008532716e-05
80,80,0.7,0.7,0.05,0.0125,0.7,1,0.1,1,50,0.0,0.0,0.7750680699059297,1.5636238546455264e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.3,1,50,0.0,0.0,0.7095327782265324,1.563892842062462e-05
80,80,0.7,0.7,0.05,0.0125,0.9,1,0.1,0,50,0.0,0.0,0.7736282193080283,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.4,1,50,0.0,0.0,0.7087133357711943,7.820564957612538e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.1,1,50,0.0,0.0,0.7107808101268334,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.2,1,50,0.0,0.0,0.7099441347171497,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.5,1,50,0.0,0.0,0.7079833300095412,3.1294986543155784e-05
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.1,1,50,0.0,0.0,0.7123211413821561,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.0,0,50,0.0,0.0,0.7117345817780433,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.2,1,50,0.0,0.0,0.7010614335309538,6.251562890722681e-05
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.5,0,50,0.0,0.0,0.7030617503946255,0.0002033919519369172
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.5,1,50,0.0,0.0,0.7078316823809608,7.820442637053257e-05
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.1,1,50,0.0,0.0,0.7091593187309163,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.3,0,50,0.0,0.0,0.7049867344130752,3.127345509131849e-05
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.2,0,50,0.0,0.0,0.7064071365805946,9.376465072667604e-05
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.0,1,50,0.0,0.0,0.7117963355590092,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.5,0,50,0.0,0.0,0.7132432872710146,0.0001095581675613917
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.2,1,50,0.0,0.0,0.7033489366993123,7.81653039848672e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.4,1,50,0.0,0.0,0.7105591638671764,6.257822277847309e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.0,1,50,0.0,0.0,0.7086471281429867,3.12656328164082e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.1,0,50,0.0,0.0,0.7122163293735497,1.5635505104992417e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.5,0,50,0.0,0.0,0.7037377280295313,3.127492220363102e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.3,1,50,0.0,0.0,0.7127706544426629,1.5630617253075324e-05
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.5,0,50,0.0,0.0,0.7017897146845573,0.0005947722648301769
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.4,0,50,0.0,0.0,0.6966753024795578,0.0002503755633450175
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.1,0,50,0.0,0.0,0.7015233587706499,6.252540094413355e-05
80,80,0.7,0.7,0.05,0.007142857143,0.7,1,0.1,0,50,0.0,0.0,0.712408289506583,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.4,0,50,0.0,0.0,0.718176931858684,6.263015328730017e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.4,1,50,0.0,0.0,0.7071668992662018,3.126367785906334e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.3,0,50,0.0,0.0,0.710826527441918,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.0,0,50,0.0,0.0,0.7132197053123565,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.3,0,50,0.0,0.0,0.7016426232187266,6.25117209476777e-05
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.0,0,50,0.0,0.0,0.7046591607968836,1.562622079849988e-05
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.5,1,50,0.0,0.0,0.7083404610000155,0.00021908204622631176
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.2,1,50,0.0,0.0,0.7097268740045058,3.125683743318851e-05
80,80,0.7,0.7,0.05,0.007142857143,0.5,1,0.4,0,50,0.0,0.0,0.7103697022152317,0.0
80,80,0.7,0.7,0.05,0.005,0.7,1,0.1,1,50,0.0,0.0,0.6732858070147354,0.0
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.2,0,50,0.0,0.0,0.7096617432187702,6.251562890722681e-05
80,80,0.7,0.7,0.05,0.007142857143,0.9,1,0.0,1,50,0.0,0.0,0.7026761316042726,4.687573243331927e-05
80,80,0.7,0.7,0.05,0.007142857143,0.8,1,0.0,1,50,0.0,0.0,0.7079647924084669,1.5634282855445422e-05
80,80,0.7,0.7,0.05,0.007142857143,0.6,1,0.5,1,50,0.0,0.0,0.7109419399598123,9.382329945269742e-05
80,80,0.7,0.7,0.05,0.005,0.5,1,0.5,1,50,0.0,0.0,0.6773772744400086,4.692559165350143e-05
