width,height,majority_pct,density,alpha,beta,decay,vision,aversion,iteration,step_count,Avg_Maj_Grievance,Avg_Min_Grievance,Avg_Maj_Threshold,Overall_Violence_Level
80,80,0.7,0.7,0.05,0.05,0.5,2,0.2,1,50,0.0,0.0,0.9667222112755661,0.0
80,80,0.7,0.7,0.05,0.05,0.5,2,0.1,0,50,0.0,0.0,0.967185284056683,0.0
80,80,0.7,0.7,0.05,0.05,0.5,2,0.0,0,50,0.0,0.0,0.9668697728661155,0.0
80,80,0.7,0.7,0.05,0.05,0.5,2,0.3,1,50,0.0,0.0,0.9668769867786232,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.4,1,50,0.0,0.0,0.9667413881294329,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.2,0,50,0.0,0.0,0.9671340076233901,0.0
80,80,0.7,0.7,0.05,0.05,0.5,2,0.1,1,50,0.0,0.0,0.9667118895874355,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.4,0,50,0.0,0.0,0.9668364677710884,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.2,1,50,0.0,0.0,0.967077635503786,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.0,1,50,0.0,0.0,0.9664763642473295,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.1,0,50,0.0,0.0,0.9671025982096552,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.3,1,50,0.0,0.0,0.9661927103013359,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.0,0,50,0.0,0.0,0.9668589660128615,0.0
80,80,0.7,0.7,0.05,0.05,0.6,2,0.1,1,50,0.0,0.0,0.9672241753103341,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.0,0,50,0.0,0.0,0.9671502762390872,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.1,0,50,0.0,0.0,0.9671653519643647,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.2,0,50,0.0,0.0,0.9667173645825988,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.2,1,50,0.0,0.0,0.9671630445181972,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.0,1,50,0.0,0.0,0.9663939276447332,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.3,1,50,0.0,0.0,0.966759490700197,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.3,0,50,0.0,0.0,0.9668700909395509,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.1,1,50,0.0,0.0,0.9668474111779447,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.4,0,50,0.0,0.0,0.9663391496141552,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.4,1,50,0.0,0.0,0.9675912952149878,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.5,0,50,0.0,0.0,0.9670297567090301,0.0
80,80,0.7,0.7,0.05,0.05,0.7,2,0.5,1,50,0.0,0.0,0.9668542995751211,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.3,0,50,0.0,0.0,0.9663956062236415,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.5,1,50,0.0,0.0,0.9665441492761888,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.0,0,50,0.0,0.0,0.9667181229152035,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.4,0,50,0.0,0.0,0.96704172456732,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.4,1,50,0.0,0.0,0.9666194305500443,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.1,1,50,0.0,0.0,0.9662964474475678,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.2,0,50,0.0,0.0,0.9667417078519395,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.1,0,50,0.0,0.0,0.9663684901111753,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.3,1,50,0.0,0.0,0.9664114256135636,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.2,1,50,0.0,0.0,0.9665588335595499,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.5,0,50,0.0,0.0,0.9664060534752694,0.0
80,80,0.7,0.7,0.05,0.05,0.8,2,0.0,1,50,0.0,0.0,0.9669265223090544,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.3,0,50,0.0,0.0,0.9664156759002376,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.5,0,50,0.0,0.0,0.9669214716610887,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.1,0,50,0.0,0.0,0.9662254543433958,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.1,1,50,0.0,0.0,0.9666502398285787,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.4,0,50,0.0,0.0,0.9669052657968483,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.0,1,50,0.0,0.0,0.9665163635080802,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.0,0,50,0.0,0.0,0.9662120016917942,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.5,1,50,0.0,0.0,0.9662341424755011,1.5626709171315614e-05
80,80,0.7,0.7,0.05,0.05,0.9,2,0.2,1,50,0.0,0.0,0.9666160191804658,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.5,0,50,0.0,0.0,0.9211569065911915,1.5625488296509265e-05
80,80,0.7,0.7,0.05,0.05,0.9,2,0.3,1,50,0.0,0.0,0.9669622578689867,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.2,1,50,0.0,0.0,0.9219545031799857,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.2,0,50,0.0,0.0,0.9204097416040287,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.5,1,50,0.0,0.0,0.9221161048902604,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.2,0,50,0.0,0.0,0.9666249524325234,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.0,1,50,0.0,0.0,0.9198824731217833,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.4,1,50,0.0,0.0,0.9202566678837883,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.3,0,50,0.0,0.0,0.9211310586421196,0.0
80,80,0.7,0.7,0.05,0.05,0.9,2,0.4,1,50,0.0,0.0,0.9659907656478953,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.1,1,50,0.0,0.0,0.9224917812045661,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.0,0,50,0.0,0.0,0.9212435196539502,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.3,1,50,0.0,0.0,0.9214283094238134,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.4,0,50,0.0,0.0,0.9199063578003146,0.0
80,80,0.7,0.7,0.05,0.033,0.5,2,0.1,0,50,0.0,0.0,0.920605743212798,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.1,0,50,0.0,0.0,0.92120301985791,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.0,1,50,0.0,0.0,0.9190144410815176,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.0,0,50,0.0,0.0,0.9215380752220163,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.1,1,50,0.0,0.0,0.9208326910001612,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.2,1,50,0.0,0.0,0.9219954760062249,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.2,0,50,0.0,0.0,0.9194958298556717,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.3,0,50,0.0,0.0,0.9210933222785036,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.4,0,50,0.0,0.0,0.9225399062072509,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.3,1,50,0.0,0.0,0.9215075698778419,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.5,0,50,0.0,0.0,0.9211426583408892,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.4,1,50,0.0,0.0,0.9211788506166053,0.0
80,80,0.7,0.7,0.05,0.033,0.6,2,0.5,1,50,0.0,0.0,0.9201937953282373,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.5,1,50,0.0,0.0,0.9222055145951539,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.1,0,50,0.0,0.0,0.9219253877252525,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.3,0,50,0.0,0.0,0.9215578149945838,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.5,0,50,0.0,0.0,0.9207626439544989,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.2,0,50,0.0,0.0,0.918536863276083,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.3,1,50,0.0,0.0,0.9206317861018078,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.0,1,50,0.0,0.0,0.9201835893946889,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.4,1,50,0.0,0.0,0.9208336316244422,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.1,1,50,0.0,0.0,0.9211196036456585,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.0,0,50,0.0,0.0,0.9207796803924669,0.0
80,80,0.7,0.7,0.05,0.033,0.7,2,0.4,0,50,0.0,0.0,0.9205509808111784,1.562622079849988e-05
80,80,0.7,0.7,0.05,0.033,0.7,2,0.2,1,50,0.0,0.0,0.9210061151019885,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.4,1,50,0.0,0.0,0.9186161849095246,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.5,1,50,0.0,0.0,0.919076118014901,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.0,0,50,0.0,0.0,0.9202254865655668,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.3,1,50,0.0,0.0,0.9190905429156039,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.5,0,50,0.0,0.0,0.9210816858612422,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.4,0,50,0.0,0.0,0.9195539606652697,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.3,0,50,0.0,0.0,0.9209858231265963,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.2,0,50,0.0,0.0,0.9202554506190903,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.1,1,50,0.0,0.0,0.9209366788859731,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.1,0,50,0.0,0.0,0.9210681007515519,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.2,0,50,0.0,0.0,0.9215010798615867,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.0,1,50,0.0,0.0,0.9211532456472205,0.0
80,80,0.7,0.7,0.05,0.033,0.8,2,0.2,1,50,0.0,0.0,0.9195254056127521,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.2,1,50,0.0,0.0,0.9201378334840269,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.1,1,50,0.0,0.0,0.9211298670556864,1.5625e-05
80,80,0.7,0.7,0.05,0.033,0.9,2,0.3,1,50,0.0,0.0,0.9208080770491002,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.4,1,50,0.0,0.0,0.9191270030126795,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.4,0,50,0.0,0.0,0.9200392003031024,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.3,0,50,0.0,0.0,0.922137214397155,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.0,0,50,0.0,0.0,0.9195045633672312,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.1,0,50,0.0,0.0,0.9198394155514129,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.0,1,50,0.0,0.0,0.9210946422465514,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.5,0,50,0.0,0.0,0.9212240905818697,0.0
80,80,0.7,0.7,0.05,0.033,0.9,2,0.5,1,50,0.0,0.0,0.9211288224222206,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.0,0,50,0.0,0.0,0.881838379349248,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.0,1,50,0.0,0.0,0.8829722780554862,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.1,0,50,0.0,0.0,0.8811958191781679,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.1,1,50,0.0,0.0,0.8818802422014934,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.2,0,50,0.0,0.0,0.8808317911271569,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.3,0,50,0.0,0.0,0.880795760391542,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.2,1,50,0.0,0.0,0.8836836455761699,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.4,1,50,0.0,0.0,0.883082725901584,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.4,0,50,0.0,0.0,0.8826119711476678,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.3,1,50,0.0,0.0,0.8818677942479561,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.5,0,50,0.0,0.0,0.8811026853585707,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.5,0,50,0.0,0.0,0.8818647030313321,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.0,0,50,0.0,0.0,0.8811338292241271,0.0
80,80,0.7,0.7,0.05,0.025,0.5,2,0.5,1,50,0.0,0.0,0.882526501090257,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.2,1,50,0.0,0.0,0.8804785810354093,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.4,0,50,0.0,0.0,0.8825731726248551,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.3,0,50,0.0,0.0,0.8806139738019235,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.4,1,50,0.0,0.0,0.8811551183314952,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.5,1,50,0.0,0.0,0.8810189855029743,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.2,0,50,0.0,0.0,0.8804067143482668,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.1,1,50,0.0,0.0,0.8819776332503919,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.1,0,50,0.0,0.0,0.8821637862335141,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.0,1,50,0.0,0.0,0.8822360444974322,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.4,0,50,0.0,0.0,0.8804364572588748,0.0
80,80,0.7,0.7,0.05,0.025,0.6,2,0.3,1,50,0.0,0.0,0.8798259713545683,1.5625244144439756e-05
80,80,0.7,0.7,0.05,0.025,0.7,2,0.5,1,50,0.0,0.0,0.8828890568513788,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.3,0,50,0.0,0.0,0.8810592349550517,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.3,1,50,0.0,0.0,0.8819466800414312,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.2,0,50,0.0,0.0,0.8834113973929261,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.2,1,50,0.0,0.0,0.8790861256196371,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.4,1,50,0.0,0.0,0.8839092497961867,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.5,0,50,0.0,0.0,0.8808949341029791,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.0,1,50,0.0,0.0,0.8806287406463151,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.1,1,50,0.0,0.0,0.8813245000802072,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.1,0,50,0.0,0.0,0.8808335783731644,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.3,1,50,0.0,0.0,0.8808222080159092,0.0
80,80,0.7,0.7,0.05,0.025,0.7,2,0.0,0,50,0.0,0.0,0.8818328965651665,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.3,0,50,0.0,0.0,0.8812495639210474,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.4,0,50,0.0,0.0,0.880014072100987,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.2,0,50,0.0,0.0,0.8806402484191831,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.1,1,50,0.0,0.0,0.8796671312778765,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.2,1,50,0.0,0.0,0.8801332532053517,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.0,1,50,0.0,0.0,0.8809023248160011,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.0,0,50,0.0,0.0,0.8795432689029623,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.4,1,50,0.0,0.0,0.878863542388399,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.1,0,50,0.0,0.0,0.880870752855695,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.5,1,50,0.0,0.0,0.8808964749036277,0.0
80,80,0.7,0.7,0.05,0.025,0.8,2,0.5,0,50,0.0,0.0,0.8824883139137185,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.0,0,50,0.0,0.0,0.8807407363151217,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.0,1,50,0.0,0.0,0.8816829647942767,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.1,0,50,0.0,0.0,0.8820041054510328,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.2,0,50,0.0,0.0,0.8789387281863831,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.1,1,50,0.0,0.0,0.8824313693519953,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.3,0,50,0.0,0.0,0.879964692670974,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.2,1,50,0.0,0.0,0.8797910058184323,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.3,1,50,0.0,0.0,0.8798624757678586,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.5,0,50,0.0,0.0,0.8790672968952736,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.4,0,50,0.0,0.0,0.8798805285146483,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.5,1,50,0.0,0.0,0.881177974026075,0.0
80,80,0.7,0.7,0.05,0.025,0.9,2,0.4,1,50,0.0,0.0,0.8810233069186233,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.3,1,50,0.0,0.0,0.8238287797788558,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.1,0,50,0.0,0.0,0.8238280585090012,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.2,0,50,0.0,0.0,0.8289394117142936,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.1,1,50,0.0,0.0,0.8234110988560944,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.5,0,50,0.0,0.0,0.8247411407363161,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.2,1,50,0.0,0.0,0.8201918556317133,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.0,1,50,0.0,0.0,0.8216918688867434,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.0,0,50,0.0,0.0,0.8244157003290608,0.0
80,80,0.7,0.7,0.05,0.017,0.5,2,0.5,1,50,0.0,0.0,0.8207303129440335,1.5625e-05
80,80,0.7,0.7,0.05,0.017,0.5,2,0.4,1,50,0.0,0.0,0.8235149115201589,0.0
